day,hours,clusterid,applicationresponselatency,applicationsuccessratio,applicationaccessibility,downlinkthroughput,uplinkthroughput,servicecutoffratio,facebookqoe
4/3/2024,1,C4-CSLT1208,287.05,0,0,294.94,20.86,0,214.16
4/3/2024,1,C4-CSLT1212,2073.09,0,0,664.15,28.48,0,409.89
4/3/2024,1,C4-CWZD1201,474.8,0,0,896.87,30.98,0,557.94
4/3/2024,1,N1-NBGH1201,614.7,95.05,4.95,1311.45,32.93,0,814.03
4/3/2024,1,N1-NBHM1201,264.56,98.2,1.8,1697.86,33.1,0,1032.39
4/3/2024,1,N1-NCSS1203,156.38,96.6,3.4,1591.11,34.77,0,976.02
4/3/2024,1,N1-NCWL1202,157.99,96.49,3.51,1966.29,38.91,0,1189.04
4/3/2024,1,N1-NDHR1202,487.08,91.28,8.72,1380.33,44.04,0,865.91
4/3/2024,1,N1-NDNA1202,163.96,96.51,3.49,1666.61,71.65,0,1058.87
4/3/2024,1,N1-NFTJ1201,259.62,99.17,0.83,1679.5,171.22,0,1175.7
4/3/2024,1,N1-NGKN1202,153.69,97.33,2.67,1606.54,44.43,0,995.35
4/3/2024,1,N1-NHAJ1201,304.04,92.44,7.56,2097.07,42.23,0,1263.92
4/3/2024,1,N1-NHTB1201,393.74,90.55,9.45,1759.76,38.65,0,1071.65
4/3/2024,1,N1-NISB1203,210.66,95.56,4.44,1168.62,35.07,0,741.09
4/3/2024,1,N1-NISB1206,285.07,91.4,8.6,965.91,33.17,0,625.62
4/3/2024,1,N1-NJLM1203,152.7,98.85,1.15,1321.51,35.09,0,826.63
4/3/2024,1,N1-NKLI1201,346.38,98.24,1.76,1268.38,32.2,0,791.97
4/3/2024,1,N1-NKRT1202,448.08,99.44,0.56,1382.67,29.3,0,851.22
4/3/2024,1,N1-NKTA1202,190.92,96.37,3.63,1164.59,40.28,0,744.84
4/3/2024,1,N1-NKYL5201,375.15,94.63,5.37,1272.13,31.05,0,792.49
4/3/2024,1,N1-NMAK1201,441.81,92.86,7.14,1257.99,30.92,0,783.82
4/3/2024,1,N1-NMAK1202,422.41,95.91,4.09,1440.95,31.97,0,886.83
4/3/2024,1,N1-NPDK1201,124.56,95.65,4.35,1789.17,49.64,0,1102.89
4/3/2024,1,N1-NPLD1201,406.12,96.17,3.83,1546.26,35.16,0,949.04
4/3/2024,1,N1-NQML1205,349.78,90.96,9.04,1334.06,52.06,0,850.49
4/3/2024,1,N1-NRWK1201,456.14,91.86,8.14,1456.8,33.43,0,896.92
4/3/2024,1,N1-NRWP1201,218.38,96.01,3.99,907.87,33.06,0,593.92
4/3/2024,1,N1-NRWP1208,225.01,95.62,4.38,1007.07,50.34,0,668.17
4/3/2024,1,N1-NRWP1211,272.44,98.73,1.27,864.11,35.63,0,571.93
4/3/2024,1,N1-NRWP1212,210.8,97.77,2.23,1068.03,39.94,0,690.62
4/3/2024,1,N1-NRWP1214,205.68,95.23,4.77,935.93,35.95,0,612.85
4/3/2024,1,N1-NSAL1203,140.19,98,2,1434.43,37.86,0,892.57
4/3/2024,1,N1-NSNA1202,402.82,97.74,2.26,1367.39,41.64,0,856.9
4/3/2024,1,N1-NTRL1201,230.74,94.88,5.12,916.52,42.43,0,609.01
4/3/2024,1,N2-NBRI1201,221.31,96.26,3.74,894.44,30.06,0,583.1
4/3/2024,1,N2-NBTG1202,272.65,94.46,5.54,1367.98,31.19,0,846.92
4/3/2024,1,N2-NCHT1203,745.28,100,0,1397.34,30.04,0,857.22
4/3/2024,1,N2-NCHT1204,3432.88,0,0,29.6,18.66,0,32.85
4/3/2024,1,N2-NCHT1205,4320.7,0,0,41.32,12.32,0,23.44
4/3/2024,1,N2-NCKD1201,268.87,97.56,2.44,1038.85,36.4,0,669.89
4/3/2024,1,N2-NCLS1201,1118.59,100,0,703.23,22.43,0,459.42
4/3/2024,1,N2-NDIR1201,1110.8,100,0,1411.23,29.81,0,861.03
4/3/2024,1,N2-NDIR1202,368.39,93.5,6.5,1782.39,35.62,0,1081.11
4/3/2024,1,N2-NDSU1201,502.67,100,0,403.31,25.03,0,301.85
4/3/2024,1,N2-NGHU1201,191.34,95.98,4.02,1474.18,36.06,0,912.14
4/3/2024,1,N2-NGIL1201,447.26,94.44,5.56,307.37,28.71,0,253.19
4/3/2024,1,N2-NHAL1201,210.02,99.71,0.29,1229.29,33.38,0,772.93
4/3/2024,1,N2-NHRI1201,251.12,93.32,6.68,1225.63,36.33,0,773.76
4/3/2024,1,N2-NKDU1202,542.35,98.17,1.83,506.94,29.94,0,364.48
4/3/2024,1,N2-NKKA1201,319.28,96.91,3.09,939.91,29.35,0,606.59
4/3/2024,1,N2-NMDI1201,218.3,99.23,0.77,1473.75,37.64,0,913.39
4/3/2024,1,N2-NMDY1201,303.33,96.01,3.99,746.59,27.84,0,497.67
4/3/2024,1,N2-NMND1201,286.91,95.1,4.9,994.39,31.17,0,639.2
4/3/2024,1,N2-NMTA1201,295.99,98.22,1.78,780.61,33.28,0,522.69
4/3/2024,1,N2-NOGH1201,273.08,94.78,5.22,1325.29,33.51,0,825.77
4/3/2024,1,N2-NPTN1201,447.43,100,0,291.94,26.91,0,242.61
4/3/2024,1,N2-NSHA1202,1008.78,97.99,2.01,1079.58,33.14,0,681.5
4/3/2024,1,N2-NSKI1201,256.5,94.99,5.01,1168.12,31.56,0,736.46
4/3/2024,1,N2-NSWT1201,332.59,95.92,4.08,698.17,31.4,0,474.44
4/3/2024,1,N2-NSWT1202,237.91,95.69,4.31,1057.18,31.05,0,674.44
4/3/2024,1,N2-NTAX1201,206.48,99.32,0.68,1208.74,33.9,0,762.12
4/3/2024,1,N2-NTKT1201,244.4,95.37,4.63,1306.53,36.17,0,818.59
4/3/2024,1,N2-NTMG7201,352.52,94.72,5.28,999.61,39.19,0,650.36
4/3/2024,1,N3-NBAY1201,359.28,96.55,3.45,1018.68,73.79,0,699.33
4/3/2024,1,N3-NBNE1201,287.81,98,2,1250.91,149.53,0,913.22
4/3/2024,1,N3-NCGY1201,225.45,98.61,1.39,1480.1,46.82,0,927.05
4/3/2024,1,N3-NCHD1203,196.59,97.89,2.11,1898.89,34.88,0,1146.73
4/3/2024,1,N3-NDGI1201,236.64,97.46,2.54,1177.5,33.31,0,743.81
4/3/2024,1,N3-NDIK1201,207.52,0,0,932.93,35.5,0,585.66
4/3/2024,1,N3-NDIK1207,603.18,100,0,1113.47,27.13,0,697.71
4/3/2024,1,N3-NHNG1202,255.79,94.23,5.77,1270.51,36.69,0,799.05
4/3/2024,1,N3-NJRA1201,177.54,97.12,2.88,1640.24,32.79,0,1000.9
4/3/2024,1,N3-NKMR1203,184.04,96.32,3.68,1849.82,37.6,0,1122.62
4/3/2024,1,N3-NKRK1202,156.93,96.4,3.6,1848.37,54.35,0,1140.69
4/3/2024,1,N3-NLDK1201,182.83,96.76,3.24,1509.84,36.33,0,932.34
4/3/2024,1,N3-NLHT1201,246.58,98.59,1.41,2021.55,35.01,0,1214.52
4/3/2024,1,N3-NLKM1201,186.54,91.65,8.35,2254.45,35.32,0,1344.85
4/3/2024,1,N3-NLKM1203,204.93,99.59,0.41,1915.32,57.78,0,1181.22
4/3/2024,1,N3-NMAG1202,289.61,100,0,1112,30.77,0,704.07
4/3/2024,1,N3-NMDN1201,209.36,96.7,3.3,1483.47,44.62,0,926.63
4/3/2024,1,N3-NMDN1204,185.13,98.24,1.76,1584.86,39.02,0,976.98
4/3/2024,1,N3-NNOW1201,232.27,97.87,2.13,1468.33,69.9,0,946.08
4/3/2024,1,N3-NOHT1207,156.47,97.52,2.48,1602.03,36.96,0,984.52
4/3/2024,1,N3-NPAB1201,260.75,96.43,3.57,1603.49,39.23,0,986.81
4/3/2024,1,N3-NPCH1201,353.87,92.68,7.32,1066.55,32.18,0,679.74
4/3/2024,1,N3-NPEW1202,290.3,91.42,8.58,1234.36,34.26,0,775.92
4/3/2024,1,N3-NPEW1210,248.14,95.59,4.41,1155.79,33.78,0,732.16
4/3/2024,1,N3-NPHR1202,207.62,100,0,1347.33,36.75,0,842.27
4/3/2024,1,N3-NPIR1201,490.76,93.13,6.87,1365.03,33.87,0,846.08
4/3/2024,1,N3-NRSP1201,252.43,95.95,4.05,1429.85,41.05,0,892.45
4/3/2024,1,N3-NSQD1201,180.84,98.4,1.6,1798.49,238.71,0,1317.59
4/3/2024,1,N3-NTBI1201,211.3,97.17,2.83,1523.03,33.96,0,936.75
4/3/2024,1,N3-NTGI1201,210.79,94.23,5.77,1572.98,38.81,0,969.89
4/3/2024,1,N3-NTNK1201,202.88,98.74,1.26,1930.3,34.12,0,1163.27
4/3/2024,1,S1-SCMN1202,135.47,0,0,0,8.27,0,37.83
4/3/2024,1,S1-SDAL1202,1016.27,0,0,111.41,13.17,0,96.37
4/3/2024,1,S1-SDAY1201,544.83,0,0,501.58,32.54,0,339.36
4/3/2024,1,S1-SDMJ1201,678.8,100,0,1089.04,26.27,0,682.42
4/3/2024,1,S1-SKHI1201,376.03,0,0,1007.71,28.41,0,617.65
4/3/2024,1,S1-SKHI1221,455.68,90.91,9.09,1858.6,28.22,0,1114.35
4/3/2024,1,S1-SKHI1228,466.13,0,0,1327.47,33.93,0,800.52
4/3/2024,1,S1-SKHI1232,1089.44,0,0,412.18,27.24,0,278.36
4/3/2024,1,S1-SKHI1235,167.11,0,0,423.51,37.04,0,304.77
4/3/2024,1,S1-SKHI1241,2753,0,0,363.18,23.04,0,229.84
4/3/2024,1,S1-SKHI1243,153.12,0,0,429.22,31.11,0,301.49
4/3/2024,1,S1-SKHI1244,658.58,0,0,1060.96,31.67,0,648.03
4/3/2024,1,S1-SKHI1245,250.23,100,0,1329.98,27,0,821.38
4/3/2024,1,S1-SKHI1248,1010.47,0,0,418.21,26.92,0,282.15
4/3/2024,1,S1-SKHI1251,174.96,100,0,1036.71,25.73,0,657.79
4/3/2024,1,S1-SKHI1253,324.03,0,0,444.02,31.85,0,308.83
4/3/2024,1,S1-SKHI1254,361.66,0,0,1353.79,33.46,0,815.67
4/3/2024,1,S1-SKHI1255,177.53,0,0,750.59,33.1,0,482
4/3/2024,1,S1-SKHI1256,478.41,0,0,561.93,25.39,0,365.61
4/3/2024,1,S1-SKHI1257,179.9,100,0,1482.42,25.23,0,904.8
4/3/2024,1,S1-SKHI5206,0,0,0,248.5,10,0,179.17
4/3/2024,1,S1-SKHI5219,370.09,0,0,1308.61,31.05,0,787.8
4/3/2024,1,S1-SKHZ7201,272.52,0,0,1260.95,33.61,0,765.15
4/3/2024,1,S1-SLRI7201,191.52,0,0,76.64,19.33,0,92.14
4/3/2024,1,S1-SNAS7201,519.25,0,0,1073.15,29.22,0,653.47
4/3/2024,1,S1-SNKI7201,334.17,0,0,3174.66,27.83,0,1821.28
4/3/2024,1,S1-SQSU5201,297.77,0,0,292.18,25.6,0,217.79
4/3/2024,1,S1-SRIB1201,1963.61,0,0,40.91,37,0,74.2
4/3/2024,1,S1-SSBI1202,377.57,0,0,41.73,26.44,0,78.79
4/3/2024,1,S1-STRB1201,335.22,0,0,631.91,28.46,0,409.33
4/3/2024,1,S1-SUET1207,457.35,0,0,559.23,40.33,0,380.92
4/3/2024,1,S1-SUET1209,286.89,100,0,941.54,33,0,611.88
4/3/2024,1,S1-SUET1210,893.57,100,0,707.29,25.82,0,467.69
4/3/2024,1,S1-SUET1212,1098.44,0,0,457.78,28.8,0,305.34
4/3/2024,1,S1-SUET1213,2536.05,0,0,1710.91,32.87,0,991.67
4/3/2024,1,S1-SUTH5201,208.06,0,0,82.09,29.21,0,105.98
4/3/2024,1,S1-SZHB1201,426.23,0,0,39.53,15.87,0,65.33
4/3/2024,1,S2-FKBL4201,806.34,0,0,923.38,36.46,0,575.44
4/3/2024,1,S2-FKHN1202,1674.45,0,0,47.5,19.71,0,61.54
4/3/2024,1,S2-FLQT7201,436.39,0,0,244.99,32.11,0,197.42
4/3/2024,1,S2-SADU1201,593.88,0,0,57.15,27.12,0,85.94
4/3/2024,1,S2-SDGR1201,205.79,0,0,1001.79,56.15,0,646.88
4/3/2024,1,S2-SDKI1201,709.01,0,0,749.55,29.62,0,472.24
4/3/2024,1,S2-SHAL5201,364.57,0,0,59.22,18.94,0,80.3
4/3/2024,1,S2-SHDD1204,1876.38,100,0,489.17,22.05,0,332.5
4/3/2024,1,S2-SHDD1206,1216.05,100,0,1895.92,26.98,0,1126.11
4/3/2024,1,S2-SHDD1207,586.49,0,0,1254.97,30.72,0,755.47
4/3/2024,1,S2-SHDD1208,740.7,0,0,240.6,24.1,0,183.04
4/3/2024,1,S2-SILK1201,935.42,0,0,942.67,36.33,0,584.72
4/3/2024,1,S2-SJCB1202,6976.1,0,0,27.84,16.47,0,-5.99
4/3/2024,1,S2-SKHP1201,428.21,0,0,51.21,24.59,0,81.49
4/3/2024,1,S2-SKHR1203,698.38,100,0,1220.77,31.35,0,761.06
4/3/2024,1,S2-SKNS1201,1410.53,0,0,276.96,26.5,0,199.21
4/3/2024,1,S2-SKUN1203,778.5,0,0,24.81,12.36,0,49.73
4/3/2024,1,S2-SLAR1202,111.44,100,0,3074.45,30.98,0,1796.34
4/3/2024,1,S2-SLAR1204,194.6,0,100,1874.4,30.83,0,1128.64
4/3/2024,1,S2-SLAR1205,660.3,0,0,283.91,32.38,0,217.1
4/3/2024,1,S2-SMEH1201,1631.75,0,0,39.57,19.19,0,56.99
4/3/2024,1,S2-SMIT1201,148.17,0,0,1014.57,47.92,0,645.41
4/3/2024,1,S2-SMOR1204,581.7,0,0,984.16,38.43,0,613.64
4/3/2024,1,S2-SMPK1202,819.98,0,0,375.14,32.19,0,265.98
4/3/2024,1,S2-SNAU1201,152.51,0,0,65.76,22.4,0,89.9
4/3/2024,1,S2-SPAK1201,187.88,0,0,973.34,30.64,0,602.91
4/3/2024,1,S2-SRNP1201,225.25,100,0,954.42,30.14,0,616.47
4/3/2024,1,S2-SROH1201,337.46,0,0,2026.96,27.24,0,1182.98
4/3/2024,1,S2-SSAJ1202,198.5,0,0,84.07,20.85,0,97.89
4/3/2024,1,S2-SSEW1203,72.05,0,0,119.83,43.42,0,144.1
4/3/2024,1,S2-SSHD7201,398.67,0,0,2825.08,31.64,0,1630.66
4/3/2024,1,S2-SSKZ1204,840.94,0,0,417.65,24.71,0,281.07
4/3/2024,1,S2-SSNG1201,211.03,0,0,74.93,19.51,0,91.2
4/3/2024,1,S2-STAY1203,346.2,100,0,2711.31,26.57,0,1587.34
4/3/2024,1,S2-STDM1202,474.08,0,0,197.12,18.46,0,155.28
4/3/2024,1,S2-STHA1203,230.97,100,0,2080.36,34.58,0,1246.87
4/3/2024,1,S2-STMK7201,366.01,0,0,55.26,22.38,0,81.91
4/3/2024,1,S2-SUMK1201,429.11,100,0,593.66,13.75,0,395.8
4/3/2024,1,S2-SWNS1205,122.04,0,0,1103.66,14.81,0,658.38
4/3/2024,0,C1-CBPU1202,640.7,0,0,711.35,33.86,0,456.41
4/3/2024,0,C1-CHAV1203,141.02,0,0,39.68,52.71,0,109.2
4/3/2024,0,C1-CKAM1202,713.66,0,0,765.49,25.39,0,476.35
4/3/2024,0,C1-CKHN1202,1022.51,0,0,811.33,34.89,0,509.28
4/3/2024,0,C1-CKRK1202,302.95,0,0,623.5,25.4,0,401.58
4/3/2024,0,C1-CLHE1207,195.34,0,0,946.35,28.3,0,585.24
4/3/2024,0,C1-CLHE1210,381.66,100,0,1038.88,34.66,0,666.85
4/3/2024,0,C1-CLHE1229,258.87,100,0,868.05,24.47,0,561.85
4/3/2024,0,C1-CLHE1234,259.87,0,0,512.14,33.58,0,349.23
4/3/2024,0,C1-CLHE1235,2769.33,0,0,714.42,34.36,0,437.38
4/3/2024,0,C1-CLHE1238,112.16,0,0,307.99,31.65,0,235.15
4/3/2024,0,C1-CLHE1239,183.25,0,0,2730.35,34.68,0,1583.56
4/3/2024,0,C1-CNKN1201,517.36,0,0,903.57,35.01,0,565.71
4/3/2024,0,C1-COKR1204,616.14,0,0,1447.8,18.35,0,848.56
4/3/2024,0,C1-CRKH1202,3734.92,0,0,1386.38,20.46,0,785.6
4/3/2024,0,C1-CSRA1207,434.33,0,0,2616.1,32.21,0,1514.83
4/3/2024,0,C1-CSWL1208,160.05,100,0,786.98,17.49,0,510.04
4/3/2024,0,C1-FARW1204,191.72,100,0,2450.92,36.28,0,1455.02
4/3/2024,0,C1-FBRW1202,304.17,0,0,888.94,44.52,0,570.28
4/3/2024,0,C1-FCCW1202,308.56,100,0,399.64,31.13,0,308.53
4/3/2024,0,C1-FKSW1201,143.92,100,0,900.39,17.02,0,572.69
4/3/2024,0,C1-FPKT1202,192.84,0,0,903.14,37.88,0,571.9
4/3/2024,0,C2-FCHN1204,340.79,0,0,1397.2,27.09,0,832.91
4/3/2024,0,C2-FCHN1205,2883.12,0,0,714.3,30.68,0,432.09
4/3/2024,0,C2-FFSD1210,337.25,100,0,542.15,28.25,0,384.21
4/3/2024,0,C2-FFSD1212,461.02,0,0,570.27,33.29,0,379.2
4/3/2024,0,C2-FFSD1213,450.94,100,0,691.02,21.17,0,457.91
4/3/2024,0,C2-FFSD1214,1752.47,100,0,630.41,27.57,0,418.34
4/3/2024,0,C2-FFSD1219,267.83,0,0,637.81,22.5,0,406.66
4/3/2024,0,C2-FFSD1220,1091.11,100,0,554.04,26.76,0,381.62
4/3/2024,0,C2-FKML7201,232.74,0,0,76.33,33.42,0,107.21
4/3/2024,0,C2-FKMN7201,633.23,0,0,499.54,30.34,0,334.9
4/3/2024,0,C2-FMNW1206,125.97,0,0,670.21,32.37,0,437.05
4/3/2024,0,C2-FPML1201,116.21,0,0,1173.32,28.07,0,711.87
4/3/2024,0,C2-FSGD1204,718.22,100,0,1643.67,31.38,0,995.83
4/3/2024,0,C2-FSGD1206,335.4,100,0,1245.91,32.78,0,780.24
4/3/2024,0,C2-FSHK1201,165.82,0,0,1697.2,19.95,0,993.4
4/3/2024,0,C2-FSMN7202,916.36,100,0,612.97,29.69,0,419.36
4/3/2024,0,C2-FSWI7201,1483.4,100,0,668.49,21,0,434.88
4/3/2024,0,C2-FTDA1201,2356.86,0,0,1103.65,35.59,0,659.11
4/3/2024,0,C2-FTTS1203,838.93,100,0,654.53,29.7,0,443.24
4/3/2024,0,C2-FTTS1204,844.28,0,0,1437.01,35.8,0,859.67
4/3/2024,0,C3-FAPR1201,505.93,100,0,670.45,34.35,0,460.58
4/3/2024,0,C3-FBKR1202,493.1,0,0,829.24,39.52,0,529.67
4/3/2024,0,C3-FBKR1203,223.95,100,0,1443.55,22.22,0,879.42
4/3/2024,0,C3-FBWP1201,244.38,0,0,841.83,18.08,0,515.33
4/3/2024,0,C3-FBWP1203,721.92,100,0,792.45,29.07,0,520.33
4/3/2024,0,C3-FCHM4202,258.22,0,0,651.23,34.77,0,427.85
4/3/2024,0,C3-FCKA1202,201.52,0,0,455.52,29.59,0,313.93
4/3/2024,0,C3-FCSS1203,341.26,0,0,1027.49,24.4,0,624.53
4/3/2024,0,C3-FDGK1204,512.26,0,0,878.45,36.44,0,553.39
4/3/2024,0,C3-FDKN1201,131.59,0,0,1239.79,28.85,0,749.51
4/3/2024,0,C3-FDNY1201,818.65,0,0,878.14,40.27,0,554.41
4/3/2024,0,C3-FFAB1201,258.09,0,0,330.54,16.1,0,228.94
4/3/2024,0,C3-FFTP1202,94.05,0,0,62.97,19.75,0,85.99
4/3/2024,0,C3-FJAM1202,420.16,0,0,459.76,24.97,0,308.97
4/3/2024,0,C3-FJAN1202,294.94,0,0,805.18,33.32,0,511.4
4/3/2024,0,C3-FJNG1208,465.62,100,0,935.08,27.86,0,600.79
4/3/2024,0,C3-FJNG1210,147.87,0,0,0,15.38,0,45.61
4/3/2024,0,C3-FJNG1211,96.69,0,0,89.87,23.02,0,104.54
4/3/2024,0,C3-FJNG1212,517.43,100,0,2978.35,27.61,0,1735.14
4/3/2024,0,C3-FJNG1213,146.38,0,0,15.42,14.86,0,53.61
4/3/2024,0,C3-FJPW1203,233.75,0,0,730.32,44.27,0,482.58
4/3/2024,0,C3-FKBW1204,202.37,0,0,513.66,39.7,0,357.45
4/3/2024,0,C3-FKCT1201,271.7,100,0,732.72,33.21,0,496.25
4/3/2024,0,C3-FKHT4201,103.26,0,0,59.23,30.45,0,95.71
4/3/2024,0,C3-FLOD1204,160.7,0,0,1269.8,29.15,0,766.23
4/3/2024,0,C3-FMCN1202,383.88,0,0,1209.01,41.25,0,743.67
4/3/2024,0,C3-FMLC4201,663.8,0,0,856.77,37.08,0,540.55
4/3/2024,0,C3-FMUX1214,236.15,0,0,32.48,17.7,0,65.35
4/3/2024,0,C3-FMZG1201,831.47,100,0,685.07,24.63,0,454.65
4/3/2024,0,C3-FPLN1202,1264.84,76.19,23.81,2502.45,37.84,0,1474.65
4/3/2024,0,C3-FRJK1201,2124.16,0,0,72.58,0,0,49.08
4/3/2024,0,C3-FRJN1203,313.19,0,0,1115.07,36.75,0,687.18
4/3/2024,0,C3-FSHD1201,2860.67,0,0,71.42,28.46,0,72.69
4/3/2024,0,C3-FSKT1202,537.1,0,0,732.8,32.7,0,468.07
4/3/2024,0,C3-FSSD1202,517.24,0,0,474.88,24.61,0,315.99
4/3/2024,0,C3-FSUJ1201,177.04,0,0,701.16,33.1,0,454.54
4/3/2024,0,C3-FTBS1201,84.07,0,0,383.61,26.68,0,271.92
4/3/2024,0,C3-FTSA1206,684.87,0,0,529.92,30.41,0,351.34
4/3/2024,0,C3-FVHR4204,150.72,0,0,572.14,36.93,0,387.38
4/3/2024,0,C3-FVHR4205,88.83,0,0,33.68,20.94,0,71.09
4/3/2024,0,C3-FYZM1201,160.72,84.85,15.15,628.39,28.23,0,433.87
4/3/2024,0,C3-FYZM1202,275.93,71.43,28.57,697.13,30.23,0,473.12
4/3/2024,0,C4-CAPC1201,0,0,0,49.15,19.01,0,78.43
4/3/2024,0,C4-CDNG1202,177.21,97.58,2.42,1121.65,38.81,0,719.49
4/3/2024,0,C4-CDSK1202,967.56,100,0,661.07,24.77,0,440.11
4/3/2024,0,C4-CGJT1207,380.95,0,0,862.26,38.69,0,548.21
4/3/2024,0,C4-CGUJ1207,1221.76,100,0,973.72,33.67,0,621.15
4/3/2024,0,C4-CGUJ1209,454.58,0,0,718.21,37.99,0,466.67
4/3/2024,0,C4-CGUJ1210,260.28,0,0,1173.1,39.45,0,722.95
4/3/2024,0,C4-CLMA1201,177.29,94.44,5.56,1339.4,31.06,0,831.85
4/3/2024,0,C4-CMBD1201,194.67,100,0,942.78,31.98,0,612.35
4/3/2024,0,C4-CMBD1202,394.74,0,0,962.81,29.45,0,593.67
4/3/2024,0,C4-CNWL1202,2242.12,0,0,120.86,18.45,0,95.22
4/3/2024,0,C4-CNWL1204,1005.09,0,0,1173.77,30.87,0,706.34
4/3/2024,0,C4-CPBN1202,393.74,0,0,606.22,31.34,0,397.67
4/3/2024,0,C4-CPHA1201,389.26,0,0,772.71,36.1,0,495.5
4/3/2024,0,C4-CPSR1204,977.63,0,0,371.8,28.58,0,258.53
