day,hours,clusterid,initialbufferingduration,rebufferingtimepercentage,videostallspervideo,downlinkthroughput,streamingaccessibility,videostreamingqoe
5/3/2024,23,C3-FJAN1202,0,0,0,203775.23,100,3461.25
5/3/2024,23,C3-FJNG1208,0,0,0,50902.76,100,913.38
5/3/2024,23,C3-FJNG1210,0,0,0,21800.65,100,428.34
5/3/2024,23,C3-FJNG1211,0,0,0,62779.52,100,1111.33
5/3/2024,23,C3-FJNG1212,0,0,0,119323.04,100,2053.72
5/3/2024,23,C3-FJNG1213,0,0,0,92645.72,100,1609.1
5/3/2024,23,C3-FJPW1203,0,0,0,113012.25,100,1948.54
5/3/2024,23,C3-FKAD1203,0,0,0,32114.29,100,600.24
5/3/2024,23,C3-FKBW1204,0,0,0,127434.3,100,2188.91
5/3/2024,23,C3-FKCT1201,0,0,0,0,100,65
5/3/2024,23,C3-FKHT4201,0,0,0,81177.19,100,1417.95
5/3/2024,23,C3-FLOD1204,0,0,0,249105.12,100,4216.75
5/3/2024,23,C3-FLYA1203,0,0,0,137910.16,100,2363.5
5/3/2024,23,C3-FMCN1202,0,0,0,161548.24,100,2757.47
5/3/2024,23,C3-FMLC4201,0,0,0,232251.22,100,3935.85
5/3/2024,23,C3-FMUX1214,0,0,0,73753.31,100,1294.22
5/3/2024,23,C3-FMUX1215,0,0,0,167788.41,100,2861.47
5/3/2024,23,C3-FMZG1201,0,0,0,118540.86,100,2040.68
5/3/2024,23,C3-FPLN1202,0,0,0,232566.6,100,3941.11
5/3/2024,23,C3-FRJK1201,0,0,0,66609.33,100,1175.16
5/3/2024,23,C3-FRJN1203,0,0,0,278793.13,100,4711.55
5/3/2024,23,C3-FSHD1201,0,0,0,33903.54,100,630.06
5/3/2024,23,C3-FSKT1202,0,0,0,186306.99,100,3170.12
5/3/2024,23,C3-FSSD1202,0,0,0,85943.24,100,1497.39
5/3/2024,23,C3-FSUJ1201,0,0,0,91705.6,100,1593.43
5/3/2024,23,C3-FTBS1201,0,0,0,180549.41,100,3074.16
5/3/2024,23,C3-FTSA1206,0,0,0,132499.11,100,2273.32
5/3/2024,23,C3-FVHR4205,0,0,0,244062.11,100,4132.7
5/3/2024,23,C3-FYZM1201,0,0,0,68742.96,100,1210.72
5/3/2024,23,C3-FYZM1202,0,0,0,39689.33,100,726.49
5/3/2024,23,C4-CAPC1201,0,0,0,162599,100,2774.98
5/3/2024,23,C4-CDNG1202,0,0,0,143208.78,100,2451.81
5/3/2024,23,C4-CDSK1202,0,0,0,159976.4,100,2731.27
5/3/2024,23,C4-CDSK1203,0,0,0,91493.87,100,1589.9
5/3/2024,23,C4-CGJT1207,0,0,0,247064.16,100,4182.74
5/3/2024,23,C4-CGJT1208,0,0,0,183234.29,100,3118.9
5/3/2024,23,C4-CGUJ1207,0,0,0,164297.81,100,2803.3
5/3/2024,23,C4-CGUJ1209,0,0,0,315959.2,100,5330.99
5/3/2024,23,C4-CGUJ1210,0,0,0,85783.97,100,1494.73
5/3/2024,23,C4-CKHR1202,0,0,0,108337.7,100,1870.63
5/3/2024,23,C4-CLMA1201,0,0,0,131060.28,100,2249.34
5/3/2024,23,C4-CMBD1201,0,0,0,146401.19,100,2505.02
5/3/2024,23,C4-CMBD1202,0,0,0,148202.33,100,2535.04
5/3/2024,23,C4-CNWL1202,0,0,0,118591.31,100,2041.52
5/3/2024,23,C4-CNWL1204,0,0,0,3253.17,100,119.22
5/3/2024,23,C4-CPBN1202,0,0,0,99630.95,100,1725.52
5/3/2024,23,C4-CPHA1201,0,0,0,134976.67,100,2314.61
5/3/2024,23,C4-CPSR1204,0,0,0,143115.44,100,2450.26
5/3/2024,23,C4-CQDS1202,0,0,0,126608.95,100,2175.15
5/3/2024,23,C4-CSAM1202,0,0,0,77864.55,100,1362.74
5/3/2024,23,C4-CSLT1204,0,0,0,97546.67,100,1690.78
5/3/2024,23,C4-CSLT1208,0,0,0,84921.31,100,1480.36
5/3/2024,23,C4-CSLT1212,0,0,0,52550.46,100,940.84
5/3/2024,23,C4-CSLT1214,0,0,0,5255.6,100,152.59
5/3/2024,23,C4-CWZD1201,0,0,0,123532.54,100,2123.88
5/3/2024,23,N1-NBGH1201,0,0,0,111270.54,100,1919.51
5/3/2024,23,N1-NBHM1201,0,0,0,163586.24,100,2791.44
5/3/2024,23,N1-NCSI1203,0,0,0,155432.18,100,2655.54
5/3/2024,23,N1-NCSS1203,0,0,0,152204.12,100,2601.74
5/3/2024,23,N1-NCWL1202,0,0,0,168519.93,100,2873.67
5/3/2024,23,N1-NDHR1202,0,0,0,144386.15,100,2471.44
5/3/2024,23,N1-NDNA1202,0,0,0,132323.54,100,2270.39
5/3/2024,23,N1-NFTJ1201,0,0,0,118223.75,100,2035.4
5/3/2024,23,N1-NGKN1202,0,0,0,116373.31,100,2004.56
5/3/2024,23,N1-NHAJ1201,0,0,0,136837.07,100,2345.62
5/3/2024,23,N1-NHTB1201,0,0,0,129392.1,100,2221.54
5/3/2024,23,N1-NISB1203,0,0,0,101963.6,100,1764.39
5/3/2024,23,N1-NISB1206,0,0,0,84829.57,100,1478.83
5/3/2024,23,N1-NJLM1203,0,0,0,177536.92,100,3023.95
5/3/2024,23,N1-NKLI1201,0,0,0,138726.68,100,2377.11
5/3/2024,23,N1-NKRT1202,0,0,0,133797.75,100,2294.96
5/3/2024,23,N1-NKTA1202,0,0,0,90074.13,100,1566.24
5/3/2024,23,N1-NKYL5201,0,0,0,154322.72,100,2637.05
5/3/2024,23,N1-NMAK1201,0,0,0,98064.36,100,1699.41
5/3/2024,23,N1-NMAK1202,0,0,0,122732.58,100,2110.54
5/3/2024,23,N1-NPDK1201,0,0,0,131069.62,100,2249.49
5/3/2024,23,N1-NPLD1201,0,0,0,138554.98,100,2374.25
5/3/2024,23,N1-NQML1205,0,0,0,117566.83,100,2024.45
5/3/2024,23,N1-NQML1206,0,0,0,163356.73,100,2787.61
5/3/2024,23,N1-NRWK1201,0,0,0,115201.3,100,1985.02
5/3/2024,23,N1-NRWP1201,0,0,0,90690.29,100,1576.5
5/3/2024,23,N1-NRWP1208,0,0,0,88129.49,100,1533.82
5/3/2024,23,N1-NRWP1211,0,0,0,73379.61,100,1287.99
5/3/2024,23,N1-NRWP1212,0,0,0,91318.07,100,1586.97
5/3/2024,23,N1-NRWP1214,0,0,0,88843.76,100,1545.73
5/3/2024,23,N1-NRWP1217,0,0,0,79225.41,100,1385.42
5/3/2024,23,N1-NRWP1218,0,0,0,103728.54,100,1793.81
5/3/2024,23,N1-NSAL1203,0,0,0,126586.29,100,2174.77
5/3/2024,23,N1-NSNA1202,0,0,0,147087.19,100,2516.45
5/3/2024,23,N1-NTAG1204,0,0,0,217377.84,100,3687.96
5/3/2024,23,N1-NTRL1201,0,0,0,71106.97,100,1250.12
5/3/2024,23,N2-NBES1202,0,0,0,66281.7,100,1169.7
5/3/2024,23,N2-NBRI1201,0,0,0,53849.4,100,962.49
5/3/2024,23,N2-NBTG1202,0,0,0,85682.08,100,1493.03
5/3/2024,23,N2-NCBH1201,0,0,0,57929.58,100,1030.49
5/3/2024,23,N2-NCHT1203,0,0,0,85082.47,100,1483.04
5/3/2024,23,N2-NCHT1204,0,0,0,119661.9,100,2059.37
5/3/2024,23,N2-NCHT1205,0,0,0,81849.28,100,1429.15
5/3/2024,23,N2-NCKD1201,0,0,0,60447.53,100,1072.46
5/3/2024,23,N2-NCLS1201,0,0,0,31969.38,100,597.82
5/3/2024,23,N2-NDIR1201,0,0,0,135886.8,100,2329.78
5/3/2024,23,N2-NDIR1202,0,0,0,110429.5,100,1905.49
5/3/2024,23,N2-NDSU1201,0,0,0,34439.26,100,638.99
5/3/2024,23,N2-NGHU1201,0,0,0,84770.02,100,1477.83
5/3/2024,23,N2-NGIL1201,0,0,0,49530.34,100,890.51
5/3/2024,23,N2-NHAL1201,0,0,0,91224.35,100,1585.41
5/3/2024,23,N2-NHRI1201,0,0,0,98782.85,100,1711.38
5/3/2024,23,N2-NHUN1203,0,0,0,43832.81,100,795.55
5/3/2024,23,N2-NKDU1202,0,0,0,45730.18,100,827.17
5/3/2024,23,N2-NKKA1201,0,0,0,56162.16,100,1001.04
5/3/2024,23,N2-NMDI1201,0,0,0,90210.21,100,1568.5
5/3/2024,23,N2-NMDY1201,0,0,0,54178.97,100,967.98
5/3/2024,23,N2-NMND1201,0,0,0,64852.1,100,1145.87
5/3/2024,23,N2-NMTA1201,0,0,0,50385.2,100,904.75
5/3/2024,23,N2-NOGH1201,0,0,0,73277.75,100,1286.3
5/3/2024,23,N2-NPTN1201,0,0,0,56520.14,100,1007
5/3/2024,23,N2-NSHA1202,0,0,0,74382.68,100,1304.71
5/3/2024,23,N2-NSKI1201,0,0,0,88971.5,100,1547.86
5/3/2024,23,N2-NSWT1201,0,0,0,47608.22,100,858.47
5/3/2024,23,N2-NSWT1202,0,0,0,60187.49,100,1068.12
5/3/2024,23,N2-NTAX1201,0,0,0,94701.82,100,1643.36
5/3/2024,23,N2-NTKT1201,0,0,0,70081.1,100,1233.02
5/3/2024,23,N2-NTMG7201,0,0,0,62479.98,100,1106.33
5/3/2024,23,N3-NBAY1201,0,0,0,66471.5,100,1172.86
5/3/2024,23,N3-NBNE1201,0,0,0,94251.81,100,1635.86
5/3/2024,23,N3-NBNN1202,0,0,0,141213.23,100,2418.55
5/3/2024,23,N3-NCGY1201,0,0,0,94742.36,100,1644.04
5/3/2024,23,N3-NCHD1203,0,0,0,127676.47,100,2192.94
5/3/2024,23,N3-NDBN4203,0,0,0,82373.11,100,1437.89
5/3/2024,23,N3-NDGI1201,0,0,0,90009.49,100,1565.16
5/3/2024,23,N3-NDIK1201,0,0,0,111142.35,100,1917.37
5/3/2024,23,N3-NDIK1207,0,0,0,124397.49,100,2138.29
5/3/2024,23,N3-NDIK1208,0,0,0,90203.78,100,1568.4
5/3/2024,23,N3-NHNG1202,0,0,0,73588.91,100,1291.48
5/3/2024,23,N3-NJRA1201,0,0,0,95736.2,100,1660.6
5/3/2024,23,N3-NKMR1203,0,0,0,118048.14,100,2032.47
5/3/2024,23,N3-NKRK1202,0,0,0,100024.24,100,1732.07
5/3/2024,23,N3-NLDK1201,0,0,0,91901.63,100,1596.69
5/3/2024,23,N3-NLHT1201,0,0,0,92918.93,100,1613.65
5/3/2024,23,N3-NLKM1201,0,0,0,132187.16,100,2268.12
5/3/2024,23,N3-NLKM1203,0,0,0,111286.78,100,1919.78
5/3/2024,23,N3-NMAG1202,0,0,0,63429.21,100,1122.15
5/3/2024,23,N3-NMDN1201,0,0,0,94090.23,100,1633.17
5/3/2024,23,N3-NMDN1204,0,0,0,86895,100,1513.25
5/3/2024,23,N3-NNOW1201,0,0,0,87594.63,100,1524.91
5/3/2024,23,N3-NOHT1207,0,0,0,130529.51,100,2240.49
5/3/2024,23,N3-NPAB1201,0,0,0,121627.31,100,2092.12
5/3/2024,23,N3-NPCH1201,0,0,0,71655.34,100,1259.26
5/3/2024,23,N3-NPEW1202,0,0,0,106319.4,100,1836.99
5/3/2024,23,N3-NPEW1210,0,0,0,85986.51,100,1498.11
5/3/2024,23,N3-NPHR1202,0,0,0,153861.72,100,2629.36
5/3/2024,23,N3-NPIR1201,0,0,0,78472.33,100,1372.87
5/3/2024,23,N3-NRSP1201,0,0,0,90292.26,100,1569.87
5/3/2024,23,N3-NSQD1201,0,0,0,102372.59,100,1771.21
5/3/2024,23,N3-NTBI1201,0,0,0,80457.54,100,1405.96
5/3/2024,23,N3-NTGI1201,0,0,0,89502.5,100,1556.71
5/3/2024,23,N3-NTNK1201,0,0,0,118483.33,100,2039.72
5/3/2024,23,S1-SCMN1202,0,0,0,84370.1,100,1471.17
5/3/2024,23,S1-SDAL1202,0,0,0,33749.15,100,627.49
5/3/2024,23,S1-SDAY1201,0,0,0,162693.85,100,2776.56
5/3/2024,23,S1-SDMJ1201,0,0,0,65800.71,100,1161.68
5/3/2024,23,S1-SDUK1202,0,0,0,40358.42,100,737.64
5/3/2024,23,S1-SHUB1202,0,0,0,35166.13,100,651.1
5/3/2024,23,S1-SKHI1201,0,0,0,100287.5,100,1736.46
5/3/2024,23,S1-SKHI1221,0,0,0,59670.89,100,1059.51
5/3/2024,23,S1-SKHI1228,0,0,0,45353.45,100,820.89
5/3/2024,23,S1-SKHI1232,0,0,0,42971.49,100,781.19
5/3/2024,23,S1-SKHI1235,0,0,0,79757.78,100,1394.3
5/3/2024,23,S1-SKHI1241,0,0,0,40586.92,100,741.45
5/3/2024,23,S1-SKHI1243,0,0,0,50835.03,100,912.25
5/3/2024,23,S1-SKHI1244,0,0,0,55438.54,100,988.98
5/3/2024,23,S1-SKHI1245,0,0,0,57770.76,100,1027.85
5/3/2024,23,S1-SKHI1248,0,0,0,92556.82,100,1607.61
5/3/2024,23,S1-SKHI1251,0,0,0,118110.91,100,2033.52
5/3/2024,23,S1-SKHI1253,0,0,0,107532.76,100,1857.21
5/3/2024,23,S1-SKHI1254,0,0,0,66329.93,100,1170.5
5/3/2024,23,S1-SKHI1255,0,0,0,26563.75,100,507.73
5/3/2024,23,S1-SKHI1256,0,0,0,85056.71,100,1482.61
5/3/2024,23,S1-SKHI1257,0,0,0,86494.43,100,1506.57
5/3/2024,23,S1-SKHI1258,0,0,0,73404.26,100,1288.4
5/3/2024,23,S1-SKHI1259,0,0,0,160268.45,100,2736.14
5/3/2024,23,S1-SKHI1260,0,0,0,187355.65,100,3187.59
5/3/2024,23,S1-SKHI1261,0,0,0,60842.3,100,1079.04
5/3/2024,23,S1-SKHI1262,0,0,0,277410.76,100,4688.51
5/3/2024,23,S1-SKHI5206,0,0,0,0,100,65
5/3/2024,23,S1-SKHI5219,0,0,0,151137.22,100,2583.95
5/3/2024,23,S1-SKHI5220,0,0,0,91859.26,100,1595.99
5/3/2024,23,S1-SKHZ7201,0,0,0,204374.59,100,3471.24
5/3/2024,23,S1-SLRI7201,0,0,0,51784.83,100,928.08
5/3/2024,23,S1-SMST5201,0,0,0,228830.83,100,3878.85
5/3/2024,23,S1-SNKI1201,0,0,0,150084.09,100,2566.4
5/3/2024,23,S1-SNKI7201,0,0,0,206025.94,100,3498.77
5/3/2024,23,S1-SPJG5202,0,0,0,33713.33,100,626.89
5/3/2024,23,S1-SQSU5201,0,0,0,13845.4,100,295.76
5/3/2024,23,S1-SRIB1201,0,0,0,5515.17,100,156.92
5/3/2024,23,S1-SSBI1202,0,0,0,0,100,65
5/3/2024,23,S1-STRB1201,0,0,0,25803.39,100,495.06
5/3/2024,23,S1-SUET1207,0,0,0,77268,100,1352.8
5/3/2024,23,S1-SUET1209,0,0,0,24526.48,100,473.77
5/3/2024,23,S1-SUET1210,0,0,0,18654.2,100,375.9
5/3/2024,23,S1-SUET1212,0,0,0,1197.5,100,84.96
5/3/2024,23,S1-SUET1213,0,0,0,89584.35,100,1558.07
5/3/2024,23,S1-SUTH5201,0,0,0,84366.68,100,1471.11
5/3/2024,23,S1-SZHB1201,0,0,0,5303.43,100,153.39
5/3/2024,23,S2-FKBL4201,0,0,0,192794.01,100,3278.23
5/3/2024,23,S2-FKHN1202,0,0,0,173118.57,100,2950.31
5/3/2024,23,S2-FLQT7201,0,0,0,103852.05,100,1795.87
5/3/2024,23,S2-SADU1201,0,0,0,267450.33,100,4522.51
5/3/2024,23,S2-SBDN1202,0,0,0,102303.72,100,1770.06
5/3/2024,23,S2-SDGR1201,0,0,0,139316.8,100,2386.95
5/3/2024,23,S2-SDKI1201,0,0,0,26385.04,100,504.75
5/3/2024,23,S2-SGOL1202,0,0,0,4115,100,133.58
5/3/2024,23,S2-SHAL5201,0,0,0,119303.43,100,2053.39
5/3/2024,23,S2-SHDD1204,0,0,0,77757.19,100,1360.95
5/3/2024,23,S2-SHDD1206,0,0,0,57227.47,100,1018.79
5/3/2024,23,S2-SHDD1207,0,0,0,77839.82,100,1362.33
5/3/2024,23,S2-SHDD1208,0,0,0,50548.19,100,907.47
5/3/2024,23,S2-SILK1201,0,0,0,280662.9,100,4742.72
5/3/2024,23,S2-SJCB1202,0,0,0,62267.31,100,1102.79
5/3/2024,23,S2-SKHP1201,0,0,0,148885.23,100,2546.42
5/3/2024,23,S2-SKHR1203,0,0,0,147418.99,100,2521.98
5/3/2024,23,S2-SKND5201,0,0,0,88572.79,100,1541.21
5/3/2024,23,S2-SKNS1201,0,0,0,99927.12,100,1730.45
5/3/2024,23,S2-SKSM7201,0,0,0,70070.76,100,1232.85
5/3/2024,23,S2-SKUN1203,0,0,0,98234.88,100,1702.25
5/3/2024,23,S2-SLAR1202,0,0,0,62267.1,100,1102.79
5/3/2024,23,S2-SLAR1204,0,0,0,157578.76,100,2691.31
5/3/2024,23,S2-SLAR1205,0,0,0,187408.89,100,3188.48
5/3/2024,23,S2-SMBP1202,0,0,0,368528.77,100,6207.15
5/3/2024,23,S2-SMEH1201,0,0,0,54927.01,100,980.45
5/3/2024,23,S2-SMIT1201,0,0,0,205219.3,100,3485.32
5/3/2024,23,S2-SMOR1204,0,0,0,32987.54,100,614.79
5/3/2024,23,S2-SMPK1202,0,0,0,108479.33,100,1872.99
5/3/2024,23,S2-SNAU1201,0,0,0,53307.17,100,953.45
5/3/2024,23,S2-SQAS1202,0,0,0,78593.89,100,1374.9
5/3/2024,23,S2-SRAT1203,0,0,0,50184.31,100,901.41
5/3/2024,23,S2-SRNP1201,0,0,0,81017.19,100,1415.29
5/3/2024,23,S2-SSAJ1202,0,0,0,90845.22,100,1579.09
5/3/2024,23,S2-SSEW1203,0,0,0,88696.09,100,1543.27
5/3/2024,23,S2-SSHD7201,0,0,0,163929.7,100,2797.16
5/3/2024,23,S2-SSKP1203,0,0,0,8503,100,206.72
5/3/2024,23,S2-SSKZ1204,0,0,0,84280.43,100,1469.67
5/3/2024,23,S2-SSNG1201,0,0,0,76142.77,100,1334.05
5/3/2024,23,S2-STAY1203,0,0,0,44129.57,100,800.49
5/3/2024,23,S2-STDM1202,0,0,0,568512.75,100,9540.21
5/3/2024,23,S2-STHA1203,0,0,0,70521.84,100,1240.36
5/3/2024,23,S2-STMK7201,0,0,0,123635.04,100,2125.58
5/3/2024,23,S2-SUMK1201,0,0,0,87204.01,100,1518.4
5/3/2024,23,S2-SWNS1205,0,0,0,36146.56,100,667.44
5/3/2024,22,C1-CBPU1202,0,0,0,6529,100,173.82
5/3/2024,22,C1-CHAV1203,0,0,0,346111.15,100,5833.52
5/3/2024,22,C1-CKAM1202,0,0,0,41221.45,100,752.02
5/3/2024,22,C1-CKHN1202,0,0,0,77361.83,100,1354.36
5/3/2024,22,C1-CLHE1207,0,0,0,63689.84,100,1126.5
5/3/2024,22,C1-CLHE1210,0,0,0,30372.34,100,571.21
5/3/2024,22,C1-CLHE1229,0,0,0,109176.65,100,1884.61
5/3/2024,22,C1-CLHE1234,0,0,0,213391.66,100,3621.53
5/3/2024,22,C1-CLHE1235,0,0,0,28715.19,100,543.59
5/3/2024,22,C1-CLHE1238,0,0,0,65250.26,100,1152.5
5/3/2024,22,C1-CLHE1239,0,0,0,114739.21,100,1977.32
5/3/2024,22,C1-CLHE1242,0,0,0,75529.71,100,1323.83
5/3/2024,22,C1-CLHE1244,0,0,0,88594.35,100,1541.57
5/3/2024,22,C1-CLHE1245,0,0,0,125316.51,100,2153.61
5/3/2024,22,C1-CNKN1201,0,0,0,73223.37,100,1285.39
5/3/2024,22,C1-CRKH1202,0,0,0,31682.42,100,593.04
5/3/2024,22,C1-CSRA1207,0,0,0,102180.33,100,1768.01
5/3/2024,22,C1-CSWL1208,0,0,0,21387.21,100,421.45
5/3/2024,22,C1-CSWL1209,0,0,0,74720.52,100,1310.34
5/3/2024,22,C1-FARW1204,0,0,0,118255.22,100,2035.92
5/3/2024,22,C1-FBRW1202,0,0,0,69823.83,100,1228.73
5/3/2024,22,C1-FCCW1202,0,0,0,62115.01,100,1100.25
5/3/2024,22,C1-FKSW1201,0,0,0,93918.2,100,1630.3
5/3/2024,22,C1-FPKT1202,0,0,0,93337.3,100,1620.62
5/3/2024,22,C2-CSFD1202,0,0,0,10831.91,100,245.53
5/3/2024,22,C2-FBHL1203,0,0,0,90896.04,100,1579.93
5/3/2024,22,C2-FBHR1203,0,0,0,87718.23,100,1526.97
5/3/2024,22,C2-FCHN1204,0,0,0,99074.69,100,1716.24
5/3/2024,22,C2-FCHN1205,0,0,0,58890.91,100,1046.52
5/3/2024,22,C2-FFSD1210,0,0,0,19463.34,100,389.39
5/3/2024,22,C2-FFSD1212,0,0,0,80986.49,100,1414.77
5/3/2024,22,C2-FFSD1213,0,0,0,93632.92,100,1625.55
5/3/2024,22,C2-FFSD1214,0,0,0,135131.41,100,2317.19
5/3/2024,22,C2-FFSD1219,0,0,0,110724.74,100,1910.41
5/3/2024,22,C2-FFSD1220,0,0,0,86063.52,100,1499.39
5/3/2024,22,C2-FFSD1221,0,0,0,165827.37,100,2828.79
5/3/2024,22,C2-FJRW1203,0,0,0,58206.69,100,1035.11
5/3/2024,22,C2-FJRW1204,0,0,0,68007.61,100,1198.46
5/3/2024,22,C2-FKHB1205,0,0,0,247388.28,100,4188.14
5/3/2024,22,C2-FKML7201,0,0,0,54783.41,100,978.06
5/3/2024,22,C2-FKMN7201,0,0,0,82727.91,100,1443.8
5/3/2024,22,C2-FMNW1206,0,0,0,56637.24,100,1008.95
5/3/2024,22,C2-FPML1201,0,0,0,85360.01,100,1487.67
5/3/2024,22,C2-FSGD1204,0,0,0,48166.05,100,867.77
5/3/2024,22,C2-FSGD1206,0,0,0,72547.78,100,1274.13
5/3/2024,22,C2-FSGD1209,0,0,0,97041.47,100,1682.36
5/3/2024,22,C2-FSGL1203,0,0,0,71422.16,100,1255.37
5/3/2024,22,C2-FSHK1201,0,0,0,43595.61,100,791.59
5/3/2024,22,C2-FSHN1201,0,0,0,103442.51,100,1789.04
5/3/2024,22,C2-FSMN7202,0,0,0,118518.66,100,2040.31
5/3/2024,22,C2-FSWI7201,0,0,0,150962.2,100,2581.04
5/3/2024,22,C2-FTDA1201,0,0,0,220014.8,100,3731.91
5/3/2024,22,C2-FTTS1203,0,0,0,65549.39,100,1157.49
5/3/2024,22,C2-FTTS1204,0,0,0,0,100,65
5/3/2024,22,C3-FAPR1201,0,0,0,37239.94,100,685.67
5/3/2024,22,C3-FBKR1202,0,0,0,295621.72,100,4992.03
5/3/2024,22,C3-FBKR1203,0,0,0,125202.61,100,2151.71
5/3/2024,22,C3-FBWP1201,0,0,0,44652.63,100,809.21
5/3/2024,22,C3-FBWP1203,0,0,0,58723.3,100,1043.72
5/3/2024,22,C3-FCHM4202,0,0,0,56910.87,100,1013.51
5/3/2024,22,C3-FCKA1202,0,0,0,101463.16,100,1756.05
5/3/2024,22,C3-FCSS1203,0,0,0,42727.98,100,777.13
5/3/2024,22,C3-FDGK1204,0,0,0,82069.92,100,1432.83
5/3/2024,22,C3-FDKN1201,0,0,0,101942.15,100,1764.04
5/3/2024,22,C3-FDNY1201,0,0,0,56454.41,100,1005.91
5/3/2024,22,C3-FFAB1201,0,0,0,52948.55,100,947.48
5/3/2024,22,C3-FFTP1202,0,0,0,55804.07,100,995.07
5/3/2024,22,C3-FJAM1202,0,0,0,0,100,65
5/3/2024,22,C3-FJAN1202,0,0,0,67104,100,1183.4
5/3/2024,22,C3-FJNG1208,0,0,0,125770.71,100,2161.18
5/3/2024,22,C3-FJNG1210,0,0,0,70605.13,100,1241.75
5/3/2024,22,C3-FJNG1211,0,0,0,57568.75,100,1024.48
5/3/2024,22,C3-FJNG1212,0,0,0,110195.49,100,1901.59
5/3/2024,22,C3-FJNG1213,0,0,0,79147.3,100,1384.12
5/3/2024,22,C3-FJPW1203,0,0,0,64858.73,100,1145.98
5/3/2024,22,C3-FKAD1203,0,0,0,16330.65,100,337.18
5/3/2024,22,C3-FKBW1204,0,0,0,122688.8,100,2109.81
5/3/2024,22,C3-FKCT1201,0,0,0,21127.36,100,417.12
5/3/2024,22,C3-FLOD1204,0,0,0,65423.31,100,1155.39
5/3/2024,22,C3-FLYA1203,0,0,0,46040.46,100,832.34
5/3/2024,22,C3-FMCN1202,0,0,0,119374.33,100,2054.57
5/3/2024,22,C3-FMLC4201,0,0,0,67421.52,100,1188.69
5/3/2024,22,C3-FMUX1214,0,0,0,48582.82,100,874.71
5/3/2024,22,C3-FMUX1215,0,0,0,406518.03,100,6840.3
5/3/2024,22,C3-FMZG1201,0,0,0,54844.85,100,979.08
5/3/2024,22,C3-FPLN1202,0,0,0,147151.17,100,2517.52
5/3/2024,22,C3-FRJK1201,0,0,0,66112.29,100,1166.87
5/3/2024,22,C3-FRJN1203,0,0,0,130101.14,100,2233.35
5/3/2024,22,C3-FSHD1201,0,0,0,61654.78,100,1092.58
5/3/2024,22,C3-FSKT1202,0,0,0,208640.4,100,3542.34
5/3/2024,22,C3-FSSD1202,0,0,0,44710.36,100,810.17
5/3/2024,22,C3-FSUJ1201,0,0,0,171860.96,100,2929.35
5/3/2024,22,C3-FTBS1201,0,0,0,123132.79,100,2117.21
5/3/2024,22,C3-FTSA1206,0,0,0,49999.46,100,898.32
5/3/2024,22,C3-FVHR4205,0,0,0,202523.53,100,3440.39
5/3/2024,22,C3-FYZM1201,0,0,0,11680.89,100,259.68
5/3/2024,22,C3-FYZM1202,0,0,0,37866.73,100,696.11
5/3/2024,22,C4-CAPC1201,0,0,0,25695.14,100,493.25
5/3/2024,22,C4-CDNG1202,0,0,0,85960.12,100,1497.67
5/3/2024,22,C4-CDSK1202,0,0,0,84290.98,100,1469.85
5/3/2024,22,C4-CDSK1203,0,0,0,7387,100,188.12
5/3/2024,22,C4-CGJT1207,0,0,0,93384.41,100,1621.41
5/3/2024,22,C4-CGJT1208,0,0,0,96859.93,100,1679.33
5/3/2024,22,C4-CGUJ1207,0,0,0,119561.44,100,2057.69
5/3/2024,22,C4-CGUJ1209,0,0,0,66863.71,100,1179.4
5/3/2024,22,C4-CGUJ1210,0,0,0,34087.38,100,633.12
5/3/2024,22,C4-CKHR1202,0,0,0,74403.34,100,1305.06
5/3/2024,22,C4-CLMA1201,0,0,0,85068.94,100,1482.82
5/3/2024,22,C4-CMBD1201,0,0,0,78674.96,100,1376.25
5/3/2024,22,C4-CMBD1202,0,0,0,65933.34,100,1163.89
5/3/2024,22,C4-CNWL1202,0,0,0,52435.8,100,938.93
5/3/2024,22,C4-CNWL1204,0,0,0,49260.32,100,886.01
5/3/2024,22,C4-CPBN1202,0,0,0,89387.13,100,1554.79
5/3/2024,22,C4-CPHA1201,0,0,0,69471.09,100,1222.85
5/3/2024,22,C4-CPSR1204,0,0,0,50483.33,100,906.39
5/3/2024,22,C4-CQDS1202,0,0,0,50493.95,100,906.57
5/3/2024,22,C4-CSAM1202,0,0,0,63925.89,100,1130.43
5/3/2024,22,C4-CSLT1204,0,0,0,70707.32,100,1243.46
5/3/2024,22,C4-CSLT1208,0,0,0,61021.36,100,1082.02
5/3/2024,22,C4-CSLT1212,0,0,0,62328.98,100,1103.82
5/3/2024,22,C4-CSLT1214,0,0,0,81743.2,100,1427.39
5/3/2024,22,C4-CWZD1201,0,0,0,142374.54,100,2437.91
5/3/2024,22,N1-NBGH1201,0,0,0,82525.42,100,1440.42
5/3/2024,22,N1-NBHM1201,0,0,0,122962.24,100,2114.37
5/3/2024,22,N1-NCSI1203,0,0,0,109702.3,100,1893.37
5/3/2024,22,N1-NCSS1203,0,0,0,89813.18,100,1561.89
5/3/2024,22,N1-NCWL1202,0,0,0,98700.76,100,1710.01
5/3/2024,22,N1-NDHR1202,0,0,0,85943.33,100,1497.39
5/3/2024,22,N1-NDNA1202,0,0,0,83726.07,100,1460.43
5/3/2024,22,N1-NFTJ1201,0,0,0,77430.38,100,1355.51
5/3/2024,22,N1-NGKN1202,0,0,0,73493.43,100,1289.89
